timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,AC Milan,Hellas Verona,N/A,17,2.00,0.33,2.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.50,1.17,0.00,0.00,2.50,50,84,50,17,0,50,67,17,100,6.67,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Atalanta,Inter Milan,N/A,17,1.67,1.50,1.67,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.03,1.95,0.00,0.00,3.75,75,100,42,42,42,42,100,42,84,15.17,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Atleti Azzurri d'Italia
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Bologna,Sassuolo,N/A,17,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.81,1.16,0.00,0.00,2.84,50,67,67,33,17,33,50,50,100,8.67,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renato Dall'Ara
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Lecce,Como,N/A,17,0.33,1.33,0.33,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.54,0.00,0.00,2.50,67,84,50,17,0,50,67,50,84,8.00,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Via del Mare
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Parma,Fiorentina,N/A,17,1.33,1.00,1.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1.11,0.00,0.00,1.34,50,50,17,0,0,0,34,50,50,6.67,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Hellas Verona,Torino,N/A,18,0.67,1.00,0.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.88,1.41,0.00,0.00,2.38,42,54,38,25,25,42,54,38,67,10.58,4.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Marc'Antonio Bentegodi
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Como,Udinese,N/A,18,1.67,2.00,1.67,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.30,0.00,0.00,2.34,67,84,34,17,0,34,84,33,67,7.66,6.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Sinigaglia
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Fiorentina,Cremonese,N/A,18,0.00,1.25,0.00,1.25,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,0.69,0.00,0.00,2.92,88,88,75,29,13,59,88,46,71,6.08,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Artemio Franchi
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Juventus,Lecce,N/A,18,2.00,1.33,2.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.02,1.02,0.00,0.00,2.38,42,54,29,29,29,13,59,42,54,13.75,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Sassuolo,Parma,N/A,18,2.00,0.33,2.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1.40,0.00,0.00,1.83,17,67,17,17,0,17,50,33,84,6.34,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MAPEI Stadium - Città del Tricolore
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Lazio,Napoli,N/A,18,1.33,2.00,1.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,1.76,0.00,0.00,3.34,50,84,67,50,17,67,100,33,84,9.34,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Genoa,Pisa,N/A,18,0.33,0.33,0.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,0.95,0.00,0.00,2.50,34,67,50,34,17,33,67,17,84,7.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Luigi Ferraris
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Cagliari,AC Milan,N/A,18,1.33,2.33,1.33,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18,1.49,0.00,0.00,1.84,17,84,17,0,0,0,50,50,84,6.67,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sardegna Arena
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Atalanta,Roma,N/A,18,1.67,3.00,1.67,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.03,1.35,0.00,0.00,2.34,67,67,33,17,17,33,84,17,50,14.34,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Atleti Azzurri d'Italia
1767452400,Jan 03 2026 - 3:00pm,incomplete,N/A,Inter Milan,Bologna,N/A,18,2.25,0.33,2.25,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.24,1.01,0.00,0.00,3.00,54,67,67,42,25,54,67,54,88,15.42,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,AC Milan,Genoa,N/A,19,2.00,0.33,2.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.50,0.98,0.00,0.00,2.50,84,84,67,0,0,34,67,34,100,10.67,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Pisa,Como,N/A,19,0.33,1.33,0.33,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.54,0.00,0.00,1.34,34,34,17,0,0,17,50,17,50,8.66,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Arena Garibaldi - Stadio Romeo Anconetani
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Sassuolo,Juventus,N/A,19,2.00,2.00,2.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1.33,0.00,0.00,1.92,42,59,17,17,0,42,59,17,75,5.17,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MAPEI Stadium - Città del Tricolore
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Torino,Udinese,N/A,19,0.50,2.00,0.50,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.17,1.30,0.00,0.00,2.09,34,59,59,17,0,59,75,17,17,8.33,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico Grande Torino
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Bologna,Atalanta,N/A,19,3.00,1.67,3.00,1.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.81,1.11,0.00,0.00,2.50,50,84,50,17,0,33,50,33,84,8.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renato Dall'Ara
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Lazio,Fiorentina,N/A,19,1.33,1.00,1.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,1.11,0.00,0.00,2.17,33,50,34,34,17,34,50,33,50,8.34,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Cremonese,Cagliari,N/A,19,2.00,1.33,2.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.92,1.08,0.00,0.00,2.25,59,59,42,25,25,42,59,25,75,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giovanni Zini
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Lecce,Roma,N/A,19,0.33,3.00,0.33,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.35,0.00,0.00,2.34,50,67,50,17,0,50,67,34,67,9.34,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Via del Mare
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Napoli,Hellas Verona,N/A,19,3.00,0.33,3.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.17,0.00,0.00,2.84,50,84,50,33,17,17,67,50,100,9.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio San Paolo
1767711600,Jan 06 2026 - 3:00pm,incomplete,N/A,Parma,Inter Milan,N/A,19,1.33,1.50,1.33,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1.95,0.00,0.00,3.25,59,84,42,25,25,25,84,59,84,9.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Genoa,Cagliari,N/A,20,0.33,1.33,0.33,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,1.08,0.00,0.00,1.67,34,50,33,0,0,33,50,0,84,7.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Luigi Ferraris
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Hellas Verona,Lazio,N/A,20,0.67,1.00,0.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.88,1.11,0.00,0.00,1.50,17,50,17,0,0,33,33,17,67,8.66,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Marc'Antonio Bentegodi
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Lecce,Parma,N/A,20,0.33,0.33,0.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.40,0.00,0.00,2.17,34,84,34,17,0,34,50,50,84,8.34,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Via del Mare
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Atalanta,Torino,N/A,20,1.67,1.00,1.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.03,1.41,0.00,0.00,3.38,75,88,54,42,42,42,88,54,84,12.92,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Atleti Azzurri d'Italia
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Fiorentina,AC Milan,N/A,20,0.00,2.33,0.00,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,1.49,0.00,0.00,2.50,50,84,67,17,0,34,67,67,67,7.33,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Artemio Franchi
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Udinese,Pisa,N/A,20,0.67,0.33,0.67,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.64,0.95,0.00,0.00,3.00,67,100,50,34,17,17,84,50,100,7.33,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Dacia Arena
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Juventus,Cremonese,N/A,20,2.00,1.25,2.00,1.25,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.02,0.69,0.00,0.00,2.63,63,75,38,25,25,38,63,38,75,9.50,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Roma,Sassuolo,N/A,20,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.16,0.00,0.00,2.17,34,50,34,17,17,17,50,34,100,8.67,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Inter Milan,Napoli,N/A,20,2.25,2.00,2.25,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.24,1.76,0.00,0.00,3.50,71,100,84,42,25,71,100,54,88,14.42,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1768143600,Jan 11 2026 - 3:00pm,incomplete,N/A,Como,Bologna,N/A,20,1.67,0.33,1.67,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.01,0.00,0.00,2.00,50,67,17,17,0,17,50,33,100,9.00,5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Sinigaglia
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Lazio,Como,N/A,21,1.33,1.33,1.33,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,1.54,0.00,0.00,2.84,50,67,50,34,17,50,84,33,67,9.00,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Cagliari,Juventus,N/A,21,1.33,2.00,1.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18,1.33,0.00,0.00,1.75,42,75,0,0,0,25,59,17,75,7.17,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sardegna Arena
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Bologna,Fiorentina,N/A,21,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.81,1.11,0.00,0.00,1.67,33,50,34,17,0,17,17,33,67,9.34,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renato Dall'Ara
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Pisa,Atalanta,N/A,21,0.33,1.67,0.33,1.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.11,0.00,0.00,1.50,34,50,17,0,0,17,50,17,50,6.66,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Arena Garibaldi - Stadio Romeo Anconetani
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Torino,Roma,N/A,21,0.50,3.00,0.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.17,1.35,0.00,0.00,1.59,17,42,42,0,0,42,59,0,17,9.67,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico Grande Torino
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Cremonese,Hellas Verona,N/A,21,2.00,0.33,2.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.92,1.17,0.00,0.00,2.59,42,75,42,42,25,42,59,42,75,5.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giovanni Zini
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Udinese,Inter Milan,N/A,21,0.67,1.50,0.67,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.64,1.95,0.00,0.00,3.42,59,100,42,25,25,25,84,59,100,10.83,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Dacia Arena
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,AC Milan,Lecce,N/A,21,2.00,1.33,2.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.50,1.02,0.00,0.00,2.17,50,50,50,17,17,34,67,17,67,11.67,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Napoli,Sassuolo,N/A,21,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.16,0.00,0.00,3.00,67,67,67,33,33,17,67,67,100,11.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio San Paolo
1768748400,Jan 18 2026 - 3:00pm,incomplete,N/A,Parma,Genoa,N/A,21,1.33,0.33,1.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09,0.98,0.00,0.00,2.34,84,84,50,0,0,0,67,67,84,8.00,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Fiorentina,Cagliari,N/A,22,0.00,1.33,0.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,1.08,0.00,0.00,2.67,84,84,67,17,0,50,84,34,84,7.33,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Artemio Franchi
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Lecce,Lazio,N/A,22,0.33,1.00,0.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.11,0.00,0.00,2.50,34,84,50,17,0,50,50,50,100,6.00,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Via del Mare
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Roma,AC Milan,N/A,22,2.00,2.33,2.00,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.49,0.00,0.00,1.50,0,50,17,0,0,0,33,34,84,8.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Sassuolo,Cremonese,N/A,22,2.00,1.25,2.00,1.25,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,0.69,0.00,0.00,2.42,54,71,42,29,13,42,71,29,88,3.42,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MAPEI Stadium - Città del Tricolore
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Como,Torino,N/A,22,1.67,1.00,1.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.41,0.00,0.00,2.88,59,88,38,25,25,25,71,54,100,7.58,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Sinigaglia
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Hellas Verona,Udinese,N/A,22,0.67,2.00,0.67,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.88,1.30,0.00,0.00,1.84,50,50,34,17,0,50,67,17,33,10.66,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Marc'Antonio Bentegodi
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Atalanta,Parma,N/A,22,1.67,0.33,1.67,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.03,1.40,0.00,0.00,2.17,50,84,17,17,17,17,67,33,67,13.34,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Atleti Azzurri d'Italia
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Genoa,Bologna,N/A,22,0.33,0.33,0.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,1.01,0.00,0.00,1.67,17,33,33,17,0,33,33,17,84,9.67,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Luigi Ferraris
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Juventus,Napoli,N/A,22,2.00,2.00,2.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.02,1.76,0.00,0.00,2.88,59,88,46,29,13,46,75,42,88,12.42,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1769353200,Jan 25 2026 - 3:00pm,incomplete,N/A,Inter Milan,Pisa,N/A,22,2.25,0.33,2.25,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.24,0.95,0.00,0.00,3.84,71,100,84,59,42,54,100,54,88,12.75,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1769958000,Feb 01 2026 - 3:00pm,incomplete,N/A,Bologna,AC Milan,N/A,23,3.00,2.33,3.00,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.81,1.49,0.00,0.00,2.17,17,67,50,17,0,17,33,50,84,8.67,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renato Dall'Ara
